SKU;Título;Preço;Quantidade;Condição;Marca;Modelo;Código universal de produto;Garantia;Tipo de garantia;Descrição
SKU-087-SAB-79543FLEX;Junta Cabeçote Aço MLS VW Gol Fox Voyage 1.0 1.6 8V Sabó;140.0;105;Novo;Sabó;79543FLEX;030103383AH;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Volkswagen Fox / SpaceFox / CrossFox (City / Plus / Prime / Route) — Motor 1.0 8V / 1.6 8V EA111 Flex (2003 a 2021)
• Volkswagen Gol G2 / G3 / G4 / G5 / G6 / G7 / G8 (Todas) — Motor 1.0 8V / 1.6 8V EA111 Total Flex Flex (1997 a 2022)
• Volkswagen Voyage / Polo / Saveiro / Golf (Trend / Comfortline / Sportline) — Motor 1.0 8V / 1.6 8V EA111 Flex (2002 a 2023)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para motores EA111 1.0 e 1.6 8V Total Flex.
• Não serve no motor AP nem no EA211 3 cilindros.
• Não serve no EA111 1.0 16V Power/Turbo.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 79543FLEX
• Código Original (OEM): 030103383AH, 032103383K, 030103383AL
• Códigos Similares: Taranto 260700, Elring 027.600, Victor Reinz 61-34250-00
• Material: MLS Aço Inoxidável com esferas elásticas de compressão
• Norma: Original VW EA111 RPR / VHT
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta de Cabeçote Aço MLS Volkswagen Gol Fox Voyage Polo Saveiro 1.0 1.6 8V EA111 Sabó 79543FLEX (Sabó 79543FLEX)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-088-SAB-80409FLEXR;Jogo Juntas Motor Completo GM Corsa Celta 1.0 1.4 Sabó 80409;250.0;5;Novo;Sabó;80409FLEXR;93302094K;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Celta / Corsa / Classic / Prisma (Life / Spirit / Joy / Maxx / LT) — Motor 1.0 8V / 1.4 8V VHC / VHCE / Econoflex Flex (2000 a 2016)
• Chevrolet Montana / Meriva / Agile (Conquest / Maxx / LT / LTZ) — Motor 1.4 8V EconoFlex Flex (2008 a 2020)


⚠️ ALERTAS DE COMPATIBILIDADE
• Kit Completo com Retentores de Válvulas e Virabrequim inclusos.
• Exclusivo para motores GM Família I 1.0 e 1.4 8V.
• NÃO serve em motores GM 1.8 8V (diâmetro do cilindro maior).
• NÃO serve em motores 16V nem Família II.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 80409FLEXR
• Código Original (OEM): 93302094K, 93307044K
• Códigos Similares: Taranto 240800K, Elring 424.470K
• Material: MLS Inox + Fibras Sintéticas + Retentores Viton
• Tipo: Kit Completo de Reforma e Vedação de Motor com Retentores
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Jogo Completo de Juntas do Motor com Retentores GM Corsa Celta Prisma Montana Meriva 1.0 1.4 8V Sabó 80409FLEXR (Sabó 80409FLEXR)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-089-SAB-79513FLEXR;Jogo Juntas Superior Cabeçote Fiat Fire 1.0 1.4 Flex Sabó;200.0;6;Novo;Sabó;79513FLEXR;55188828S;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Palio / Uno / Siena / Strada / Punto / Mobi (Fire / Fire EVO / Attractive) — Motor 1.0 / 1.4 8V Fire Flex Flex (2005 a 2022)


⚠️ ALERTAS DE COMPATIBILIDADE
• Kit Superior para troca de cabeçote / descarbonização.
• Apenas para motores Fiat Fire 1.0 e 1.4 8V Flex e Fire EVO.
• Não serve nos motores E.torQ 16V nem Firefly 3 cilindros.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 79513FLEXR
• Código Original (OEM): 55188828S, 71736940
• Códigos Similares: Taranto 270700S, Elring 043.910S
• Material: Junta MLS Aço Inox + Retentores de Válvula em Viton Sabó
• Tipo: Kit Superior de Descarbonização de Cabeçote
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Jogo de Juntas Superior Cabeçote com Retentores Fiat Fire 1.0 1.4 8V Sabó 79513FLEXR (Sabó 79513FLEXR)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-090-SAB-79394FLEX;Junta Cabeçote Aço MLS Ford Fiesta Ka Ecosport 1.0 1.6 Sabó;200.0;12;Novo;Sabó;79394FLEX;XS6E6051AB;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Ford Ka / Fiesta / Ecosport / Courier / Focus / Escort (Todas) — Motor 1.0 8V / 1.6 8V Zetec Rocam Gasolina / Flex (1999 a 2014)


⚠️ ALERTAS DE COMPATIBILIDADE
• Apenas para motores Ford Zetec Rocam 1.0 e 1.6 8V.
• Não serve no motor Endura-E (comando no bloco).
• Não serve no motor Sigma 1.5/1.6 16V nem Duratec 2.0.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 79394FLEX
• Código Original (OEM): XS6E6051AB, 2S6G6051A1B
• Códigos Similares: Taranto 230700, Elring 247.430
• Material: Aço Inox MLS Multicamadas
• Norma: Ford Zetec Rocam 1.0 e 1.6 8V
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta de Cabeçote em Aço MLS Ford Ka Fiesta Ecosport Courier 1.0 1.6 8V Zetec Rocam Sabó 79394FLEX (Sabó 79394FLEX)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-091-SAB-80333FLEX;Jogo Junta Tampa Válvulas Fiat Palio Uno Siena 1.0 1.4 Sabó;190.0;16;Novo;Sabó;80333FLEX;7083332;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Palio / Uno / Siena / Strada / Fiorino / Mille / Punto / Idea / Doblò (Fire / ELX / Attractive) — Motor 1.0 / 1.3 / 1.4 8V Fire Gasolina / Flex (2001 a 2016)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para motores Fiat Fire 1.0, 1.3 e 1.4 8V.
• Não serve em tampas plásticas integradas de motores modernos Fire EVO / Firefly.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 80333FLEX
• Código Original (OEM): 7083332, 55198333
• Códigos Similares: Taranto 270333, Elring 803.330
• Material: Elastômero ACM / NBR de alta flexibilidade e resistência a óleo
• Conteudo: Junta da tampa de válvulas + anéis vedadores dos coletores
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Jogo de Juntas da Tampa de Válvulas e Coletores Fiat Fire 1.0 1.3 1.4 8V Sabó 80333FLEX (Sabó 80333FLEX)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-092-SAB-79179FLEX;Junta Cabeçote MLS Renault Clio Sandero Logan 1.0 16V Sabó;105.0;7;Novo;Sabó;79179FLEX;7701473354;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Nissan March (S / SV) — Motor 1.0 16V D4D (4 cil) Flex (2011 a 2015)
• Peugeot 206 (Selection / Soleil / Presence) — Motor 1.0 16V D4D (4 cil) Gasolina (2001 a 2005)
• Renault Clio / Sandero / Logan / Kangoo / Twingo (Authentique / Expression) — Motor 1.0 16V D4D Hi-Flex (4 cil) Gasolina / Flex (2000 a 2016)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para motor 1.0 16V 4 cilindros D4D Renault / Nissan / Peugeot.
• NÃO serve no motor 1.0 3 cilindros SCe / B4D (Kwid/Sandero SCe).
• NÃO serve nos motores 1.6 8V/16V K7M/K4M.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 79179FLEX
• Código Original (OEM): 7701473354, 8200388435
• Códigos Similares: Taranto 290700, Elring 584.090
• Material: Aço Inox MLS Multicamadas
• Norma: Renault D4D 1.0 16V Hi-Flex
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta de Cabeçote em Aço MLS Renault Clio Sandero Logan 1.0 16V D4D Sabó 79179FLEX (Sabó 79179FLEX)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-093-SAB-75664;Junta Tampa Válvulas GM Corsa Celta Prisma 1.0 1.4 1.8 Sabó;85.0;18;Novo;Sabó;75664;90409594;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Celta / Corsa / Classic / Prisma / Meriva / Montana / Agile / Cobalt / Spin (Todas) — Motor 1.0 / 1.4 / 1.6 / 1.8 8V Gasolina / Flex (1994 a 2018)
• Fiat Palio / Siena / Strada / Idea / Stilo / Punto / Doblò (HLX / ELX / Adventure / Sporting) — Motor 1.8 8V Powertrain (Motor GM) Gasolina / Flex (2003 a 2010)


⚠️ ALERTAS DE COMPATIBILIDADE
• Inclui anéis limitadores para evitar esmagamento da junta no aperto.
• Para motores GM Família I 8V (1.0 a 1.8).
• Não serve em motores 16V nem Família II.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 75664
• Código Original (OEM): 90409594, 93332884
• Códigos Similares: Taranto 240400, Elring 898.340
• Material: Cortiça Emborrachada com Alma Metálica e Limitadores de Torque Integrados
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta da Tampa de Válvulas com Defletor GM Corsa Celta Prisma Meriva Montana 1.0 1.4 1.6 1.8 8V Sabó 75664 (Sabó 75664)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-094-SAB-75666;Junta Cárter Óleo GM Corsa Celta Prisma 1.0 1.4 1.8 8V Sabó;80.0;9;Novo;Sabó;75666;90528632;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Corsa / Celta / Prisma / Classic / Montana / Meriva / Agile (Todas) — Motor 1.0 / 1.4 / 1.6 / 1.8 8V Gasolina / Flex (1994 a 2016)
• Fiat Palio / Siena / Strada / Doblò / Stilo / Idea (HLX / ELX / Adventure) — Motor 1.8 8V Powertrain (Motor GM) Gasolina / Flex (2003 a 2010)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para cárter de chapa de aço GM Família I 8V.
• Não serve em cárteres de alumínio estrutural colados com silicone.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 75666
• Código Original (OEM): 90528632, 93382166
• Códigos Similares: Taranto 240500, Elring 898.350
• Material: Borracha Nitrílica com alma de aço e limitadores de aperto integrados
• Aplicacao: Cárter de chapa de aço estampado GM Família I
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta do Cárter de Óleo do Motor GM Corsa Celta Prisma Montana Meriva 1.0 a 1.8 8V Sabó 75666 (Sabó 75666)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-095-SAB-76351;Junta Tubo Escapamento Flange 2 Furos GM VW Fiat Ford Sabó;30.0;180;Novo;Sabó;76351;90500511;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet / VW / Fiat / Ford Corsa / Celta / Gol / Santana / Uno / Palio / Escort (Diversas) — Motor 1.0 a 2.0 Todos (1990 a 2020)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para flanges de escapamento de 2 furos da linha leve.
• Não serve em flanges triangulares de 3 furos ou conexões cônicas sem flange.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 76351
• Código Original (OEM): 90500511, 030253039
• Códigos Similares: Taranto 240600, Spaulding J76351
• Material: Aço e Fibra Refratária de Alta Temperatura resistente a 900°C
• Furos: 2 furos de fixação com anel metálico interno de vedação
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta da Flange do Tubo Primário de Escapamento 2 Furos Sabó 76351 (Sabó 76351)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-096-SAB-76090;Junta Válvula Termostática GM Corsa Celta Astra Vectra Sabó;45.0;27;Novo;Sabó;76090;90411540;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Astra / Vectra / Monza / Kadett / Ipanema / Zafira (GL / GLS / CD / Advantage) — Motor 1.8 / 2.0 8V Gasolina / Álcool / Flex (1982 a 2011)
• Chevrolet Corsa / Classic / Celta / Prisma (Todas) — Motor 1.0 / 1.4 / 1.6 8V Gasolina / Flex (1994 a 2016)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para carcaça da válvula termostática de motores GM 8V.
• NÃO serve em motores VW AP / EA111 (utilizam anel O-ring de borracha).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 76090
• Código Original (OEM): 90411540, 030129717
• Códigos Similares: Taranto 240650, Elring 760.900
• Material: Papelão Hidráulico Especial com Tratamento Grafite e Silicone Selante
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta da Válvula Termostática e Carcaça de Arrefecimento GM Corsa Celta Astra Vectra Sabó 76090 (Sabó 76090)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-097-SAB-07340;Retentor Flange Virabrequim Roda Fônica VW Gol Fox Polo Sabó;210.0;63;Novo;Sabó;07340;030103171L;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Volkswagen Fox / SpaceFox / CrossFox / Polo / Golf / Voyage / Saveiro (Todas) — Motor 1.0 8V / 1.6 8V EA111 Total Flex (2002 a 2021)
• Volkswagen Gol G2 / G3 / G4 / G5 / G6 / G7 / G8 (Todas) — Motor 1.0 8V / 1.0 16V / 1.6 8V EA111 e AT Gasolina / Flex (1997 a 2022)


⚠️ ALERTAS DE COMPATIBILIDADE
• ATENÇÃO: Requer ferramenta de sincronismo (ponto da roda fônica) na instalação.
• NÃO lubrificar o lábio de PTFE na montagem.
• Apenas para motores VW EA111 e AT 1.0 (NÃO serve em AP nem EA211).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 07340
• Código Original (OEM): 030103171L, 030103171K, 036103171B
• Códigos Similares: Elring 761.020, Corteco 19036577, Taranto R260802V
• Material: Lábio em PTFE (Teflon) com Flange de Alumínio e Roda Fônica Integrada de 58 dentes
• Diametro Eixo: 85 mm
• Sentido Giro: Horário
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Retentor Traseiro do Virabrequim com Flange em Alumínio e Roda Fônica Sabó 07340 (Sabó 07340)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-098-SAB-01884;Retentor Cubo Roda Traseiro MB 1620 1418 1214 Sabo 01884;40.0;40;Novo;Sabó;01884;3459978346;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Mercedes-Benz Chassis de Ônibus OF-1318 / OF-1620 / OF-1721 / OF-1722 / O-500 (Urbano e Rodoviário) — Motor OM366LA / OM904LA / OM906LA Diesel (1993 a 2020)
• Mercedes-Benz Linha 1214 / 1218 / 1414 / 1418 / 1518 (Caminhão Toco / Médio) — Motor OM366 / OM366A / OM904LA Diesel (1989 a 2012)
• Mercedes-Benz Linha 1618 / 1620 / 1621 / 1622 / 1721 (Caminhão Médio e Semi-Pesado) — Motor OM366LA / OM906LA Diesel (1993 a 2014)
• Mercedes-Benz Linha 2423 / 2425 / 2426 / 2730 / Atego (Caminhão 6x2 / 6x4) — Motor OM906LA / OM926LA Diesel (1998 a 2020)


⚠️ ALERTAS DE COMPATIBILIDADE
• ⚠️ ATENÇÃO: Aplicação exclusiva em Cubo de Roda Traseiro com sistema de Freio a Ar para caminhões e ônibus Mercedes-Benz.
• ⚠️ Dimensões nominais: Eixo 120mm x Alojamento 145mm x Altura 15mm. Verifique o tipo de eixo (HL4/HL5/HD4) antes da montagem.
• ⚠️ Utilizar ferramenta guia adequada para prensagem uniforme sem deformar a carcaça metálica ou deslocar a mola.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 01884
• Código Original (OEM): 3459978346, 3089977346, 0159972647, 0109978147
• Códigos Similares: Corteco 2101N, Arca 5054BG, Astra 01884
• Dimensoes: 120,00 x 145,00 x 15,00 mm
• Diametro Eixo: 120,00 mm
• Diametro Alojamento: 145,00 mm
• Altura: 15,00 mm
• Material: Borracha Nitrílica (NBR) de Alta Resistência Térmica e Mecânica
• Tipo Labio: BRAG (com mola de tração em aço e lábio guarda-pó contra impurezas)
• Sentido Rotacao: Bidirecional (BI)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Retentor do Cubo de Roda Traseiro Freio a Ar Mercedes-Benz Sabó 01884 (Sabó 01884)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-099-SAB-02201;Retentor Pinhao Diferencial Dana S10 D20 Ranger Sabo 02201;55.0;27;Novo;Sabó;02201;93202201;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet D10 / D20 / C10 / C20 / A20 / Veraneio / Bonanza (Todas as versões c/ Eixo Dana) — Motor 4.0 / 4.1 / Maxion / Perkins / MWM Diesel / Gasolina / Álcool (1979 a 1997)
• Chevrolet S10 / Blazer (4x2 e 4x4 - Cabine Simples / Dupla) — Motor 2.2 / 2.4 / 4.3 V6 / 2.5 / 2.8 Turbo Diesel Gasolina / Flex / Diesel (1995 a 2012)
• Chevrolet Silverado / Grand Blazer (Todas as versões) — Motor 4.1 MPFI / 4.2 MWM Sprint / Maxion S4 Gasolina / Diesel (1997 a 2002)
• Ford F-1000 / F-2000 / F-4000 (Todas com diferencial Dana) — Motor 3.6 / 4.9 / MWM 229 / MWM Sprint / X-10 Diesel / Gasolina (1979 a 1998)
• Ford Ranger (4x2 e 4x4) — Motor 2.3 / 2.5 / 2.8 / 3.0 / 4.0 V6 Gasolina / Diesel (1994 a 2012)
• Land Rover Defender 90 / 110 / 130 (4x4) — Motor 2.5 TDI / 300 TDI / Td5 Diesel (1990 a 2006)
• Mercedes-Benz Sprinter 310D / 312D (Furgão / Chassi / Van) — Motor 2.5 Maxion Turbo Diesel Diesel (1997 a 2002)
• Volkswagen Caminhões Leves 6.80 / 6.90 / 7.90 / 7.100 / 7.110 (Todas com Dana 70) — Motor MWM / Perkins Diesel (1982 a 2002)


⚠️ ALERTAS DE COMPATIBILIDADE
• ⚠️ ATENÇÃO: Aplicação exclusiva no pinhão do diferencial traseiro para eixos DANA 46 e DANA 70.
• ⚠️ Dimensões: Eixo 47,60mm x Alojamento 80,30mm x Altura 6,50/15,50mm. Não aplicável em diferenciais Braseixos.
• ⚠️ Substituir a porca do pinhão e conferir o pré-torque dos rolamentos no momento da instalação.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 02201
• Código Original (OEM): 93202201, BF5T4676A, 2RR525275, 26026857, FTC4939
• Códigos Similares: Arca 5627-BRGEP, Corteco 2201P, Taranto R02201
• Dimensoes: 47,60 x 80,30 x 6,50 / 15,50 mm
• Diametro Eixo: 47,60 mm
• Diametro Alojamento: 80,30 mm
• Altura: 6,50 mm (aba) / 15,50 mm (total)
• Material: Poliacrílico (ACM) Especial de Alta Performance Térmica
• Tipo Labio: BRGEP (com mola de retenção, lábio protetor externo e ranhuras direcionais)
• Sentido Rotacao: Horário / Bi-direcional protegido
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Retentor do Pinhão do Diferencial Dana 46/70 Utilitários Sabó 02201 (Sabó 02201)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
